movieId,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,imdbRating,imdbVotes,runtime,year
33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.17489698104431886,-0.45413352505925914,0.5450443984854294,0.1589047231113472
34,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8519127307449292,0.183190766141019,0.5805735554224805,0.1589047231113472
35,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.11525262597022945,-0.4936613534070276,-1.9419965871081442,0.1589047231113472
36,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9857014470138717,-0.35644794926538875,-0.16553874025559162,0.1589047231113472
37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.07818044537280246,0.6133941920715895,-0.30765536800379584,0.1589047231113472
38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.17489698104431886,-0.48226422642922356,0.012107044429663628,0.1589047231113472
39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.7551961950734137,-0.3879425183804743,-0.05895126944443847,0.1589047231113472
40,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.07818044537280246,-0.3550471318191202,0.4739860846113273,0.1589047231113472
41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.018536090298713063,-0.4248592992433612,0.4029277707372252,0.1589047231113472
42,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.8889849113423562,0.26377112209780057,-0.16553874025559162,0.1589047231113472
43,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.07818044537280246,-0.17228333724779643,0.012107044429663628,0.1589047231113472
44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.5021187686562925,-0.4169022749737405,0.11869451524081677,0.1589047231113472
45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.819078087460088,8.857080981547053,0.7582193401077356,0.1589047231113472
46,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,-0.11525262597022945,0.5901711164487564,-0.8761218789966126,0.1589047231113472
47,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.07818044537280246,-0.44611932456734177,-0.41424283881494894,0.1589047231113472
48,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1.819078087460088,6.283226629269518,0.012107044429663628,0.1589047231113472
49,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.3683300523873499,-0.2018625029159433,-0.37871368187789795,0.1589047231113472
50,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8519127307449292,-0.4792624747586481,0.36739861380017413,0.1071910429173987
51,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2758510540284191,-0.4320253857712112,-0.20106789719264268,0.1589047231113472
52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.3086856973132605,-0.47361155812166,0.3318694568631231,0.1589047231113472
53,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.11525262597022945,-0.4103555975207711,-0.09448042638148953,0.1589047231113472
54,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0453458020879611,-0.2539786295393632,0.08316535830376573,0.1071910429173987
55,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.8519127307449292,-0.4827597536891281,-0.20106789719264268,0.1589047231113472
56,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.7922683756708399,-0.30309300449220755,-0.3431845249408469,0.1589047231113472
57,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.5988353043278088,-0.4056290298109126,-0.16553874025559162,0.2106184033052957
58,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5617631237303818,-0.21321198304183342,1.3266858511005524,0.1589047231113472
59,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11525262597022945,-0.14266605409811842,-0.5918886235002042,0.2106184033052957
60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.469284125371451,-0.4532091761321296,-0.3431845249408469,0.2106184033052957
61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3397329464150944,-0.2950216277779935,-0.6274177804372553,0.2106184033052957
62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-4.177347124173895,-0.421285785349819,-0.449771995752,0.2106184033052957
63,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.3086856973132605,-0.4605849088084007,-0.05895126944443847,0.1589047231113472
64,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5617631237303818,0.18734557162791077,-0.5208303096261021,0.1589047231113472
65,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.5617631237303818,1.5262030516676337,0.08316535830376573,0.2106184033052957
66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.533166017758126,-0.40055940476727403,-0.5208303096261021,0.1589047231113472
67,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3683300523873499,-0.4299861005092964,-0.3431845249408469,0.1589047231113472
68,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.7551961950734137,-0.46556876951859427,2.463618873086186,0.1589047231113472
69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.6955518399993244,-0.4321302088454218,-0.6629469373743063,0.2106184033052957
70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-0.3086856973132605,-0.3093728595744591,0.08316535830376573,0.1589047231113472
71,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5617631237303818,-0.4905071318103276,-1.3735300761153273,0.1589047231113472
72,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.3086856973132605,-0.3970907139479424,0.18975282911491886,0.1589047231113472
73,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-1.0824179826853881,-0.36497673575797623,0.43845692767427624,0.2106184033052957
74,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0453458020879611,-0.45262788453878,-0.7340052512484084,0.1589047231113472
75,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.07818044537280246,-0.28678825176727224,0.3318694568631231,0.1589047231113472
76,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7551961950734137,-0.4321397382158046,-0.13000958331854057,0.1589047231113472
77,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.5617631237303818,-0.4916792443674095,0.3318694568631231,0.1589047231113472
78,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.5988353043278088,-0.492737004479898,0.08316535830376573,0.1589047231113472
79,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.2716135167158344,-0.4581739781015576,0.36739861380017413,0.1589047231113472
80,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.11525262597022945,-0.32882230452571165,0.8292776539818377,0.2106184033052957
81,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.469284125371451,-0.404361623550003,-0.6274177804372553,0.2106184033052957
82,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5021187686562925,-0.21963477867982664,-0.6629469373743063,0.2106184033052957
83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.4054022329847769,-0.19326701083067638,-0.5563594665631532,0.1589047231113472
84,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.8889849113423562,-0.3841593583385109,0.08316535830376573,0.2106184033052957
85,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-2.1462998750720623,-0.33496874842260427,-0.20106789719264268,0.1589047231113472
86,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.4650465880588663,-0.2473938346048627,0.22528198605196992,0.2106184033052957
87,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.6955518399993244,0.2270735167537176,0.08316535830376573,0.2106184033052957
88,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5617631237303818,-0.4767753090887427,-0.23659705412969373,0.1589047231113472
89,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.3354954091025086,0.44896490611673306,-0.2721262110667448,0.1589047231113472
90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.2758510540284191,-0.4758033133096992,-0.6629469373743063,0.1071910429173987
91,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.11525262597022945,-0.49026889755075814,0.012107044429663628,0.1589047231113472
92,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.5021187686562925,-0.3387042616126537,0.18975282911491886,0.2106184033052957
93,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3683300523873499,0.008059997246301428,-0.5208303096261021,0.2106184033052957
94,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.920032160444189,-0.45523893202366156,-0.3431845249408469,0.2106184033052957
95,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,-0.6955518399993244,-0.45906020954715604,0.4029277707372252,0.2106184033052957
96,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2716135167158344,0.9398227745336937,-0.48530115268905105,0.2106184033052957
97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.7551961950734137,0.011947980362475375,1.0424525956041442,0.1589047231113472
98,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.17489698104431886,-0.34904362847796927,-0.23659705412969373,0.2106184033052957
99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.3086856973132605,-0.49401394011119043,-0.37871368187789795,0.1589047231113472
100,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.6256450161170568,6.277318419632195,2.5702063438973393,0.1589047231113472
101,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1.5289284804455414,4.123947535494796,0.26081114298902097,-0.8236552005736743
102,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018536090298713063,-0.22322735131413443,-0.6629469373743063,0.1589047231113472
103,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.5988353043278088,-0.43362631999551815,0.08316535830376573,0.2106184033052957
104,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5617631237303818,-0.48426539420960724,0.296340299926072,0.1589047231113472
105,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.432211944774024,-0.4881343185850156,0.5805735554224805,0.1589047231113472
106,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3683300523873499,-0.46717923311328396,-0.23659705412969373,0.1589047231113472
107,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.7594337323859985,-0.46384395347931123,-0.48530115268905105,0.2106184033052957
108,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.856150268057515,-0.4881438479553984,1.0424525956041442,0.1589047231113472
109,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0453458020879611,-0.48448456972841114,-0.449771995752,0.003763682529501707
110,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.2758510540284191,-0.30801968898010446,0.4029277707372252,0.003763682529501707
111,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1.3354954091025086,-0.12472224966734503,-0.13000958331854057,0.1071910429173987
112,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5617631237303818,-0.46106137732753966,0.26081114298902097,0.1589047231113472
113,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07818044537280246,-0.3546373688926607,-0.48530115268905105,0.2106184033052957
114,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-3.5003313744732845,-0.41853179730919576,-0.37871368187789795,0.1071910429173987
115,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.7922683756708399,-0.4887537276598963,-0.37871368187789795,0.2106184033052957
116,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.3086856973132605,-0.4895351360312842,-0.23659705412969373,0.1589047231113472
117,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.018536090298713063,-0.4884106703261162,-0.16553874025559162,0.1589047231113472
118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.5660006610429675,-0.4101078338908189,-0.37871368187789795,0.1589047231113472
119,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6955518399993244,-0.33876143783495044,-0.48530115268905105,0.2106184033052957
120,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.5988353043278088,-0.49276559259104635,-0.6984760943113574,0.1589047231113472
121,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.5988353043278088,-0.3895815700863123,0.6516318692965826,0.2106184033052957
122,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17489698104431886,0.08049274152580672,0.4029277707372252,0.2106184033052957
123,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11525262597022945,-0.4359419569985335,-0.2721262110667448,0.1589047231113472
124,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.07818044537280246,1.0865464903173463,0.4739860846113273,0.1589047231113472
125,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8889849113423562,-0.4670267631871595,-0.7695344081854595,0.1589047231113472
126,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5617631237303818,0.2393949926586512,-0.13000958331854057,0.1589047231113472
127,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.5988353043278088,-0.47572707834663697,0.22528198605196992,0.1589047231113472
128,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.2716135167158344,-0.4532377642432779,-0.023422112507387422,0.1071910429173987
129,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.8519127307449292,1.4405911881487448,1.2200983802893992,0.1589047231113472
130,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.17489698104431886,-0.1744560336950701,1.1845692233523482,0.1589047231113472
131,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.3086856973132605,-0.4339979654404465,-0.8405927220595616,0.1589047231113472
132,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2758510540284191,1.2595331508759384,0.5450443984854294,0.1589047231113472
133,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0453458020879611,-0.22758227357906458,-0.16553874025559162,-1.2890783223192106
134,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.11525262597022945,-0.45662069072916456,-0.20106789719264268,0.1589047231113472
135,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.018536090298713063,-0.42464965309494007,-0.8050635651225105,0.1589047231113472
136,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.7922683756708399,-0.3678736643543411,-0.5208303096261021,0.1589047231113472
137,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6955518399993244,0.2900245375023575,-0.20106789719264268,0.1589047231113472
138,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.17489698104431886,-0.34036237205925735,0.7937484970447867,0.1589047231113472
139,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1.662717196714483,-0.17595214484516644,0.11869451524081677,0.1589047231113472
140,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.5617631237303818,0.25306963915793945,0.36739861380017413,0.1589047231113472
141,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.238778873430993,-0.36554849798094297,0.4739860846113273,0.1071910429173987
142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.4650465880588663,0.7848752121097026,-0.05895126944443847,0.1589047231113472
143,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,-0.018536090298713063,-0.37286705443491747,-0.13000958331854057,0.1589047231113472
144,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8519127307449292,2.279175781833321,0.7937484970447867,0.1589047231113472
145,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7922683756708399,-0.38982933371626455,-0.8050635651225105,0.1589047231113472
146,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.3086856973132605,-0.4917268912193234,0.36739861380017413,0.1589047231113472
147,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.7922683756708399,0.017074781628410626,1.006923438667093,0.1589047231113472
148,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.7594337323859985,-0.37868949973879557,-0.37871368187789795,0.1589047231113472
149,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.5021187686562925,0.013491738364485617,0.047636201366714676,0.1589047231113472
150,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.018536090298713063,-0.4495975447570562,-0.48530115268905105,0.1589047231113472
151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1.1791345183569037,0.028805436569611917,-0.3431845249408469,0.1589047231113472
152,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.2758510540284191,0.32272933665605597,-0.3431845249408469,0.1589047231113472
153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.629882553429642,-0.4373618331855676,-0.6274177804372553,0.1589047231113472
154,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2716135167158344,0.052485921970818424,-0.5208303096261021,0.1589047231113472
155,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8519127307449292,-0.3775650340336276,-0.5563594665631532,0.1589047231113472
156,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.6955518399993244,-0.39214497071927995,0.11869451524081677,0.1589047231113472
157,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.07818044537280246,-0.47494566997524906,-0.20106789719264268,0.055477362723450205
158,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-1.469284125371451,-0.4458810903077723,-0.449771995752,0.1589047231113472
159,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4650465880588663,0.42520818575246433,-0.41424283881494894,0.1589047231113472
160,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.662717196714483,-0.3193977572171429,-0.37871368187789795,0.1589047231113472
161,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.07818044537280246,-0.45505787398638875,-0.37871368187789795,0.1589047231113472
162,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.6955518399993244,-0.4725442686387887,-0.449771995752,0.1071910429173987
163,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.8889849113423562,-0.03987273577907834,0.296340299926072,0.1589047231113472
164,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.2758510540284191,-0.21804337382590253,-0.09448042638148953,0.1589047231113472
165,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11525262597022945,-0.4617570213654826,-0.41424283881494894,0.1589047231113472
166,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,-0.11525262597022945,-0.26789151029822095,-0.2721262110667448,0.1589047231113472
167,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.662717196714483,-0.49206041918272064,-0.5208303096261021,0.1589047231113472
168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3683300523873499,-0.419256029458287,0.4739860846113273,0.1589047231113472
169,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-1.5660006610429675,-0.38284430522568735,1.0424525956041442,0.1589047231113472
170,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2.049583339400547,-0.03153453669414647,0.7937484970447867,0.1589047231113472
171,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6584796594018982,-0.23473883073653182,0.22528198605196992,0.1589047231113472
172,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.9857014470138717,-0.39876788313531153,0.012107044429663628,0.1589047231113472
173,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.8889849113423562,0.07179242636632924,0.08316535830376573,0.1589047231113472
174,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0.4650465880588663,0.007345294467592982,1.3977441649746545,0.1589047231113472
175,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1.0453458020879611,-0.3575533562297912,-0.5208303096261021,-1.4442193629010562
176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.662717196714483,-0.4867239717683643,-0.23659705412969373,0.1589047231113472
