userId,rating,movieId
7,3.5,3805
7,3.5,3812
7,4.5,3847
7,4.0,3856
7,3.5,3871
7,3.5,3873
7,5.0,3922
7,3.5,4103
7,4.5,4139
7,4.0,4151
7,4.0,4239
7,4.0,4251
7,3.0,4259
7,4.0,4395
7,3.5,4417
7,4.0,4610
7,3.0,4611
7,4.0,4852
7,5.0,4855
7,3.0,4858
7,3.5,5020
7,4.0,5026
7,4.0,5127
7,4.0,5152
7,2.5,5448
7,4.5,5538
7,4.0,5583
7,3.0,5584
7,3.5,6102
7,4.5,6132
7,4.5,6139
7,4.5,6158
7,3.5,6178
7,3.5,6288
7,3.5,6296
7,2.0,6320
7,3.5,6357
7,3.0,6368
7,3.0,6380
8,4.0,0
8,4.0,16
8,3.0,25
8,5.0,34
8,3.0,45
8,4.0,284
8,4.0,444
8,4.0,461
8,5.0,472
8,5.0,478
8,4.0,525
8,5.0,535
8,2.0,615
8,5.0,857
8,3.0,936
8,4.0,1101
8,4.0,1102
8,3.0,1146
8,2.0,1231
8,4.0,1257
8,4.0,1334
8,5.0,1336
8,4.0,1352
8,3.0,1359
8,5.0,1393
8,4.0,1590
8,4.0,1685
8,4.0,1698
8,4.0,1777
8,3.0,1794
8,3.0,1798
8,4.0,1801
8,4.0,1813
8,2.0,1815
8,4.0,1821
8,4.0,1901
8,4.0,1906
8,2.0,1936
8,3.0,1992
8,4.0,2003
8,2.0,2035
8,5.0,2062
8,3.0,2103
8,4.0,2212
8,4.0,2287
9,5.0,48
9,4.0,131
9,4.0,284
9,3.0,309
9,4.0,310
9,3.0,524
9,4.0,616
9,3.0,840
9,3.0,880
9,2.0,891
9,4.0,904
9,4.0,953
9,4.0,954
9,4.0,955
9,4.0,957
9,4.0,966
9,3.0,976
9,4.0,994
9,4.0,1045
9,5.0,1102
9,4.0,1155
9,3.0,1181
9,3.0,1208
9,5.0,1282
9,3.0,1343
9,4.0,1352
9,5.0,1358
9,2.0,1458
9,5.0,1486
9,3.0,1668
9,5.0,1855
9,4.0,1916
9,2.0,1920
9,4.0,2035
9,5.0,2062
9,5.0,2263
9,3.0,2264
9,3.0,2272
9,4.0,2273
9,3.0,2309
9,4.0,2318
9,2.0,2333
9,5.0,2348
9,2.0,2405
9,3.0,2414
9,4.0,2425
10,5.0,48
10,1.0,65
10,4.0,114
10,3.0,148
10,5.0,266
10,4.5,642
10,3.5,649
10,5.0,744
10,4.5,831
10,5.0,958
10,5.0,1143
10,3.0,1481
10,3.5,1603
10,4.5,2079
10,3.0,2212
10,3.0,2730
10,3.0,4259
10,5.0,4718
10,5.0,5830
10,5.0,6539
10,4.0,6635
10,4.5,6901
10,3.5,7323
10,4.5,7525
10,4.0,7575
10,4.5,7619
10,3.0,7642
10,4.0,7651
10,3.5,7659
10,4.0,7843
10,4.5,7951
10,4.5,7953
10,4.0,7956
10,4.0,8112
10,4.0,8147
10,4.0,8182
10,5.0,8405
10,5.0,8454
11,3.0,225
11,1.0,474
11,3.0,482
11,2.0,535
11,1.0,576
11,4.0,617
11,3.0,618
11,1.0,832
11,2.0,836
11,3.0,868
11,1.0,954
11,5.0,971
11,5.0,976
11,2.0,985
11,5.0,990
11,1.0,1048
11,1.0,1114
11,4.0,1125
11,2.0,1303
11,3.0,1367
11,2.0,1785
11,2.0,1866
11,4.0,1967
11,1.0,2026
11,2.0,2135
11,4.0,2374
11,2.0,2530
11,1.0,2532
11,3.0,2553
11,2.0,2556
11,4.0,2643
11,1.0,2661
11,4.0,2719
11,4.0,2773
11,3.0,3016
11,2.0,3018
11,2.0,3022
11,1.0,3031
11,5.0,3033
11,3.0,3034
11,4.0,3036
11,1.0,3037
11,3.0,3039
11,3.0,3045
11,5.0,3058
11,2.0,3060
11,2.0,3061
11,4.0,3062
11,2.0,3072
11,1.0,3074
11,3.0,3088
11,5.0,3089
11,3.0,3090
11,5.0,3091
11,2.0,3093
11,2.0,3095
11,3.0,3097
11,5.0,3100
11,3.0,3104
11,2.0,3105
11,4.0,4499
12,5.0,0
12,2.5,45
12,4.0,100
12,4.0,249
12,3.5,266
12,4.5,284
12,5.0,321
12,4.5,326
12,3.0,427
12,3.5,470
12,4.0,472
12,4.0,475
12,3.0,520
12,4.0,523
12,4.0,735
12,3.5,740
12,3.0,831
12,4.0,1013
12,2.5,1019
12,3.0,1481
12,4.0,1523
12,4.0,1866
12,3.0,2062
12,3.5,2063
12,4.0,2211
12,3.0,2212
12,3.0,2248
12,3.0,2334
12,3.0,2340
12,3.0,2506
12,4.0,2531
12,3.5,2611
12,3.5,2709
12,3.0,2894
12,4.0,3419
12,4.5,3421
12,2.5,3427
12,3.5,3698
12,4.5,3801
12,3.5,3805
12,4.5,3871
12,4.0,4417
12,4.5,4610
12,4.0,5127
12,4.5,5173
12,3.5,6746
12,4.5,6916
12,4.5,7113
12,4.0,7269
12,4.0,7556
12,4.5,7670
12,4.5,7842
12,3.0,8018
13,1.0,526
13,4.0,953
13,3.0,1359
13,3.0,1599
13,2.0,1866
13,3.0,1904
13,3.0,2103
13,2.0,2147
13,3.0,2173
13,2.0,2177
13,3.0,2181
13,2.0,2291
13,4.0,2506
13,2.0,2538
13,5.0,2552
13,3.0,2681
13,3.0,2893
13,4.0,3000
13,3.0,3190
13,4.0,3192
14,2.0,0
14,2.0,1
14,4.5,4
14,4.0,5
14,3.0,9
14,2.5,10
14,2.5,13
14,3.5,15
14,3.0,16
14,1.0,18
14,4.5,20
14,2.5,21
14,3.0,24
14,4.0,31
14,3.0,32
14,1.0,34
14,2.5,37
14,3.0,42
14,5.0,45
14,5.0,48
14,2.5,49
14,2.0,58
14,0.5,65
14,5.0,76
14,3.0,86
14,1.5,87
14,4.0,93
14,1.0,96
14,2.0,98
14,3.0,100
14,5.0,101
14,2.5,102
14,4.0,111
14,3.5,113
14,3.5,124
14,5.0,128
14,3.0,129
14,1.0,132
14,2.0,136
14,0.5,139
14,3.0,140
14,4.0,141
14,2.0,142
14,4.0,143
14,3.0,144
14,2.5,149
14,1.0,151
14,4.0,154
14,4.0,155
14,3.0,159
14,2.0,163
14,1.0,170
14,2.0,173
14,1.5,174
14,1.5,184
14,2.0,188
14,4.5,189
14,1.0,190
14,4.0,196
14,1.0,198
14,1.0,202
14,3.5,203
14,4.0,204
14,4.0,205
14,4.0,207
14,3.5,209
14,5.0,218
14,2.0,219
14,2.0,224
14,2.0,225
14,5.0,232
14,1.0,237
14,2.0,258
14,1.0,262
14,5.0,263
14,5.0,266
14,4.0,268
14,5.0,274
14,4.0,275
14,4.0,276
14,3.0,282
14,1.0,283
14,2.0,284
14,2.5,288
14,1.5,294
14,2.0,300
14,2.5,304
14,3.0,307
14,2.0,309
14,3.0,314
14,3.0,318
14,0.5,320
14,1.0,321
14,3.5,322
14,4.0,328
14,2.0,331
14,3.5,334
14,2.0,335
14,3.0,336
14,3.5,337
14,4.0,341
14,4.0,344
14,3.5,346
14,1.0,379
14,4.0,380
14,3.0,383
14,1.0,384
14,2.5,389
14,4.0,390
14,1.0,391
14,3.0,403
14,5.0,406
14,2.5,414
14,3.0,419
14,3.0,422
14,3.0,427
14,3.0,428
14,1.0,430
14,0.5,432
14,4.0,441
14,3.0,447
14,1.5,454
14,2.0,455
14,3.5,466
14,2.5,470
14,4.0,472
14,3.0,479
14,2.0,483
14,1.5,484
14,5.0,485
14,3.0,487
14,5.0,492
14,2.0,494
14,4.0,498
14,3.5,499
14,3.0,503
14,3.0,512
14,2.0,519
14,1.0,520
14,0.5,521
14,4.0,522
14,3.0,523
14,4.0,524
14,5.0,525
14,2.5,526
14,2.5,529
14,5.0,535
14,3.0,537
14,2.5,550
14,1.5,560
14,4.0,561
14,2.0,569
14,3.0,571
14,3.0,577
14,2.0,580
14,3.0,599
14,3.0,607
14,2.0,610
14,3.5,615
14,1.0,617
14,3.0,622
14,2.5,625
14,4.0,626
14,2.0,635
14,4.0,642
14,2.5,644
14,2.5,648
14,3.0,649
14,0.5,650
14,1.5,652
14,3.0,655
14,5.0,656
14,1.0,658
14,4.5,659
14,3.5,660
14,1.0,675
14,2.0,679
14,4.0,692
14,5.0,695
14,4.0,699
14,5.0,720
14,5.0,724
14,5.0,725
14,5.0,729
14,4.0,730
14,2.5,731
14,4.0,732
14,5.0,733
14,4.0,734
14,1.5,735
14,1.0,737
14,3.0,740
14,3.5,741
14,1.0,743
14,5.0,744
14,5.0,745
14,3.0,746
14,1.0,751
14,3.0,773
14,4.0,802
14,2.0,824
14,2.0,839
14,4.0,840
14,5.0,843
14,2.5,848
14,1.5,857
14,4.0,858
14,3.0,866
14,4.0,870
14,3.0,875
14,2.0,879
14,4.0,880
14,2.5,883
14,2.0,884
14,4.0,885
14,4.0,886
14,4.0,888
14,2.5,890
14,3.0,891
14,1.0,899
14,4.0,904
14,2.5,908
14,2.5,912
14,3.5,915
14,3.0,916
14,4.0,930
14,3.0,932
14,4.0,935
14,3.0,937
14,4.0,938
14,2.0,941
14,4.5,944
14,3.5,947
14,5.0,951
14,5.0,953
14,1.0,954
14,4.0,955
14,1.0,956
14,4.0,957
14,3.5,958
14,4.0,960
14,2.0,961
14,5.0,962
14,3.0,963
14,5.0,964
14,4.5,965
14,5.0,966
14,1.5,967
14,3.0,968
14,3.0,969
14,4.0,970
14,1.5,971
14,2.0,973
14,4.0,974
14,3.0,975
14,1.0,976
14,5.0,977
14,4.0,978
14,4.0,979
14,4.0,981
14,4.0,984
14,3.0,985
14,4.0,986
14,3.0,988
14,4.0,989
14,3.5,990
14,3.0,994
14,2.0,997
14,5.0,998
14,1.0,1000
14,5.0,1001
14,3.0,1002
14,3.0,1003
14,4.0,1004
14,3.0,1005
14,5.0,1006
14,3.5,1008
14,4.0,1012
14,3.0,1013
14,3.0,1014
14,1.5,1016
14,4.0,1017
14,3.0,1018
14,4.0,1019
14,4.0,1020
14,5.0,1021
14,5.0,1024
14,3.5,1026
14,2.5,1030
14,3.0,1034
14,1.0,1035
14,3.0,1037
14,3.0,1038
14,2.0,1041
14,4.0,1042
14,4.0,1043
14,3.0,1044
14,4.0,1045
14,4.0,1047
14,4.0,1050
14,3.0,1055
14,2.0,1056
14,3.0,1057
14,5.0,1060
14,3.0,1065
14,2.0,1078
14,2.0,1079
14,2.0,1083
14,2.0,1086
14,2.0,1100
14,1.0,1102
14,3.5,1104
14,3.0,1110
14,3.0,1117
14,2.5,1120
14,3.0,1124
14,4.0,1125
14,0.5,1129
14,3.5,1131
14,4.0,1132
14,4.0,1134
14,3.0,1140
14,5.0,1142
14,4.0,1173
14,4.0,1185
14,4.0,1187
14,3.0,1193
14,1.5,1194
14,3.0,1197
14,3.0,1198
14,3.0,1199
14,3.0,1209
14,1.5,1211
14,1.0,1212
14,2.0,1216
14,3.0,1219
14,1.0,1224
14,3.0,1225
14,1.0,1234
14,4.0,1236
14,1.5,1239
14,2.5,1242
14,1.5,1243
14,3.5,1247
14,4.0,1251
14,4.0,1253
14,4.0,1257
14,2.0,1261
14,2.0,1269
14,1.0,1279
14,3.0,1281
14,3.0,1286
14,3.0,1287
14,5.0,1288
14,4.0,1294
14,4.0,1301
14,4.0,1303
14,1.5,1308
14,3.0,1309
14,2.0,1313
14,3.0,1315
14,3.0,1322
14,3.0,1330
14,4.0,1332
14,3.0,1334
14,2.0,1336
14,4.5,1342
14,1.0,1343
14,3.0,1346
14,4.0,1352
14,4.0,1357
14,4.0,1358
14,1.5,1359
14,3.5,1360
14,1.0,1364
14,3.5,1367
14,0.5,1370
14,3.5,1374
14,4.0,1375
14,3.5,1377
14,1.0,1378
14,3.5,1379
14,2.0,1390
14,1.0,1391
14,3.0,1393
14,3.0,1397
14,3.0,1406
14,1.5,1408
14,2.5,1410
14,2.5,1412
14,4.0,1418
14,2.0,1419
14,3.5,1421
14,2.0,1423
14,4.0,1429
14,5.0,1437
14,4.0,1438
14,2.0,1440
14,2.0,1449
14,1.5,1453
14,4.0,1454
14,3.0,1460
14,2.5,1464
14,1.5,1466
14,3.5,1471
14,2.0,1473
14,5.0,1476
14,3.5,1478
14,2.0,1480
14,4.0,1484
14,4.5,1486
14,4.0,1507
14,3.0,1512
14,3.0,1514
14,3.0,1515
14,3.0,1516
14,4.5,1517
14,4.0,1518
14,3.5,1523
14,3.0,1524
14,3.0,1526
14,4.0,1530
14,2.5,1556
14,5.0,1559
14,3.0,1562
14,3.0,1565
14,4.0,1567
14,4.0,1568
14,3.0,1572
14,3.0,1573
14,1.0,1574
14,2.0,1580
14,4.5,1581
14,2.5,1582
14,2.0,1587
14,3.0,1590
14,2.0,1602
14,2.0,1615
14,2.5,1619
14,2.0,1621
14,4.5,1624
14,3.0,1636
14,2.0,1660
14,4.0,1665
14,4.5,1668
14,4.0,1675
14,2.0,1684
14,1.0,1686
14,3.5,1691
14,3.5,1692
14,3.0,1698
14,2.0,1703
14,3.0,1708
14,3.0,1715
14,3.0,1716
14,3.0,1722
14,4.0,1728
14,3.0,1737
14,4.0,1744
14,3.0,1763
14,4.0,1764
14,4.5,1771
14,3.5,1776
14,1.0,1794
14,2.5,1795
14,2.5,1798
14,2.5,1801
14,0.5,1804
14,3.0,1810
14,4.0,1811
14,3.0,1813
14,2.0,1815
14,3.5,1821
14,3.0,1822
14,2.0,1828
14,3.5,1830
14,4.5,1834
14,3.5,1836
14,2.0,1839
14,1.0,1843
14,3.0,1846
14,3.0,1847
14,2.0,1849
14,2.0,1853
14,1.0,1862
14,0.5,1864
14,2.0,1866
14,3.0,1868
14,2.0,1870
14,3.0,1876
14,1.0,1879
14,3.5,1881
14,3.0,1888
14,3.5,1897
14,3.0,1901
14,5.0,1905
14,2.0,1906
14,3.0,1915
14,3.5,1916
14,3.0,1917
14,4.5,1923
14,1.5,1934
14,3.0,1936
14,1.0,1937
14,2.0,1948
14,2.5,1955
14,3.5,1962
14,1.0,1973
14,4.0,1983
14,1.0,1992
14,3.0,2003
14,5.0,2004
14,0.5,2006
14,2.0,2025
14,2.5,2035
14,1.0,2037
14,1.0,2038
14,3.0,2052
14,0.5,2059
14,5.0,2062
14,5.0,2063
14,1.0,2065
14,3.0,2066
14,2.5,2068
14,3.0,2069
14,1.0,2070
14,1.0,2073
14,4.0,2078
14,1.5,2081
14,3.0,2082
14,3.0,2083
14,1.0,2084
14,1.0,2094
14,3.0,2099
14,2.5,2103
14,4.0,2114
14,3.0,2120
14,2.0,2129
14,4.0,2138
14,1.0,2144
14,1.0,2147
14,3.0,2148
14,3.0,2154
14,3.0,2159
14,3.0,2160
14,1.0,2161
14,1.5,2162
14,3.0,2164
14,3.0,2165
14,1.0,2167
14,1.0,2168
14,4.0,2169
14,1.0,2170
14,4.0,2173
14,3.5,2174
14,1.5,2175
14,2.0,2179
14,1.0,2180
14,2.5,2183
14,3.0,2186
14,1.0,2210
14,2.0,2211
14,1.0,2212
14,1.0,2213
14,2.0,2217
14,4.0,2218
14,4.0,2235
14,3.5,2239
14,4.0,2241
14,1.5,2247
14,3.0,2259
14,1.0,2272
14,2.0,2273
14,4.0,2288
14,4.0,2300
14,1.0,2309
14,4.0,2318
14,4.0,2331
14,1.0,2334
14,4.0,2335
14,1.5,2337
14,4.0,2338
14,4.0,2340
14,4.0,2347
14,5.0,2366
14,4.0,2368
14,1.0,2371
14,5.0,2374
14,4.0,2385
14,2.0,2388
14,4.0,2394
14,3.0,2396
14,4.0,2398
14,3.5,2401
14,4.0,2404
14,5.0,2407
14,4.0,2409
14,1.0,2413
14,1.0,2414
14,5.0,2415
14,2.5,2416
14,2.0,2417
14,4.0,2418
14,3.0,2425
14,3.0,2426
14,4.0,2433
14,4.0,2436
14,4.0,2442
14,3.0,2447
14,3.0,2453
14,4.0,2458
14,3.0,2473
14,1.0,2476
14,3.0,2477
14,5.0,2478
14,3.0,2482
14,4.0,2493
14,4.0,2496
14,3.0,2499
14,4.0,2500
14,2.0,2505
14,1.0,2506
14,4.0,2516
14,3.5,2517
14,1.0,2520
14,1.5,2530
14,1.0,2531
14,1.0,2532
14,3.0,2533
14,3.0,2534
14,1.0,2538
14,3.0,2541
14,2.5,2547
14,2.5,2550
14,1.0,2551
14,4.0,2552
14,2.0,2553
14,1.0,2558
14,2.0,2559
14,2.0,2561
14,5.0,2581
14,2.0,2588
14,1.0,2592
14,4.0,2602
14,2.0,2606
14,3.0,2609
14,2.0,2611
14,2.0,2612
14,4.0,2617
14,1.0,2618
14,4.0,2621
14,5.0,2622
14,3.0,2623
14,2.0,2628
14,1.0,2629
14,0.5,2631
14,2.0,2636
14,3.0,2637
14,4.0,2643
14,5.0,2645
14,4.0,2646
14,3.0,2651
14,1.5,2657
